epoch,angioma_dice,bg_dice,cyst_dice,hcc_dice,loss,val_angioma_dice,val_bg_dice,val_cyst_dice,val_hcc_dice,val_loss
0,0.14742771,0.92907244,0.12939627,0.76351565,0.00800156182823341,0.34065542,0.9068715,0.17507859,0.75716215,0.009242756613369646
1,0.2052273,0.94266456,0.23236096,0.7902284,0.00696733887254985,0.36634386,0.8888044,0.13915911,0.74838054,0.010212510347251924
2,0.21996313,0.94893104,0.27937457,0.8083348,0.00639825198486063,0.36819354,0.92554533,0.1539817,0.794439,0.008334413207361566
3,0.23414388,0.95505536,0.3434468,0.824777,0.005832562772496019,0.36877626,0.9043572,0.15643612,0.7800704,0.009231892337617143
4,0.24038038,0.95851684,0.40289733,0.8387105,0.005397884450260824,0.37175548,0.91215074,0.24460174,0.7702957,0.009037157701296282
5,0.24871412,0.9618841,0.4585762,0.8510844,0.0049866090184292125,0.35389358,0.90910584,0.29003412,0.7672722,0.00894168712961121
6,0.26925564,0.96437806,0.4947552,0.85936666,0.004671395974292843,0.37513778,0.9388835,0.3474708,0.8266306,0.0071022354098821015
7,0.2741939,0.96635103,0.53105825,0.86781985,0.004383818851941538,0.36245614,0.94623065,0.2951609,0.8246043,0.007666545197412495
8,0.2926506,0.9684732,0.5591696,0.87646973,0.004091908632847822,0.3761388,0.9580351,0.4437682,0.86157763,0.005955734748149762
9,0.2937468,0.96994305,0.590973,0.8836012,0.0038464304394503017,0.37199986,0.96008056,0.30771127,0.8482125,0.007449280566117063
10,0.3098934,0.9714506,0.6193663,0.88917273,0.0036357475065067987,0.3636911,0.9464027,0.44244787,0.8502197,0.00661220851673105
11,0.31707758,0.9728423,0.6362156,0.8931766,0.0034634088582336637,0.37195727,0.9548098,0.45662326,0.86146957,0.006181259866704865
12,0.32291496,0.9740875,0.6495976,0.8968607,0.003303698338321394,0.38771084,0.9594377,0.49652675,0.87886953,0.005706835395013231
13,0.3297553,0.97498137,0.66708153,0.90078044,0.003182850279623591,0.3884804,0.96227986,0.45101643,0.8702806,0.00622867334919417
14,0.33237228,0.9759684,0.6809057,0.90338725,0.0030622129566489115,0.37368318,0.95468366,0.5278065,0.86803013,0.005703205386306837
15,0.34824747,0.9766625,0.6898261,0.90562963,0.0029624773930205122,0.38164815,0.9595564,0.46170455,0.8666537,0.0064052736861099375
16,0.35261682,0.97719175,0.692088,0.9079064,0.0028829837586165923,0.40051913,0.9614506,0.52571934,0.88007134,0.0055790164099970094
17,0.35519254,0.977673,0.7092001,0.9102388,0.0028048175586912216,0.3545949,0.9619868,0.45634022,0.8655786,0.0067736924908273774
18,0.35969988,0.97851026,0.72072804,0.91232526,0.002706505280495386,0.39422143,0.9619723,0.53420955,0.87866366,0.005621310189540629
19,0.36442208,0.97872955,0.7283189,0.9138168,0.002648452205206961,0.3951563,0.9613864,0.5520669,0.8798854,0.005435979140254377
20,0.37012142,0.97899395,0.73015773,0.9149891,0.002622550733393933,0.39329344,0.9605467,0.51988906,0.87551177,0.005906276265652676
21,0.37072808,0.9794256,0.7303536,0.9163113,0.0025555200613916005,0.379146,0.94765115,0.498881,0.86036986,0.006590873151201348
22,0.37449095,0.9798463,0.73601794,0.91766804,0.0025054272517871174,0.3939984,0.9683006,0.53846896,0.88923067,0.005731664672336707
23,0.38014427,0.9802568,0.74204415,0.9184276,0.0024538049451097877,0.3713108,0.9382125,0.5375649,0.8255377,0.007145411896435062
24,0.3916831,0.9805103,0.7509394,0.9197939,0.002404007863192079,0.38574722,0.95959115,0.46083346,0.8683126,0.00674842861729397
25,0.39085624,0.9808943,0.75832045,0.9207688,0.0023523237642079234,0.38162538,0.95576215,0.52341557,0.8681107,0.0063227987690994665
26,0.3890121,0.981187,0.7619373,0.92185384,0.002321084840728894,0.38516673,0.9501194,0.54118127,0.8627492,0.006074334994719856
27,0.3968171,0.9815778,0.7673686,0.9235206,0.0022629474779883017,0.39994413,0.9641603,0.52472466,0.88626564,0.00590586209293032
28,0.39631072,0.9817498,0.7647721,0.9240637,0.0022317375424645612,0.3890192,0.9631763,0.5431576,0.8826802,0.0060864846258398796
29,0.4037783,0.98186445,0.7712702,0.92455393,0.0022212242513466184,0.39889583,0.9681321,0.54763293,0.8912806,0.00589480890233261
30,0.40340772,0.98224866,0.7707393,0.9252793,0.002170640815546001,0.3994833,0.96503174,0.54389584,0.8861789,0.00588822872208996
31,0.4104465,0.98211676,0.7743692,0.9265704,0.0021555795426076497,0.3859169,0.9597925,0.50728846,0.87166685,0.006889915286885152
32,0.41573754,0.98242027,0.7821444,0.92666686,0.002125131951468508,0.39405414,0.9519292,0.49985582,0.8678817,0.006640463413375606
33,0.40936226,0.98260105,0.78044444,0.9275057,0.002100040681842134,0.4087373,0.9549364,0.5206824,0.8764523,0.006077252077668017
34,0.42032313,0.9828647,0.78547335,0.9281252,0.002060849827423496,0.40499935,0.96640307,0.5420005,0.8882405,0.0059267224431347005
35,0.42426217,0.9830637,0.78767824,0.92889977,0.0020323152262548528,0.4008058,0.95886654,0.5188574,0.88112366,0.006242246429677437
36,0.41779166,0.98321587,0.7919833,0.92977923,0.002009249971817872,0.3842166,0.9577255,0.54058725,0.8701564,0.0066241769780536666
