epoch,angioma_dice,bg_dice,cyst_dice,hcc_dice,loss,val_angioma_dice,val_bg_dice,val_cyst_dice,val_hcc_dice,val_loss
39,0.43776688,0.9900191,0.81841224,0.9411802,0.0013100612874982827,0.2751448,0.9755342,0.64963734,0.89028895,0.003547619376084856
40,0.44866046,0.99005294,0.8209975,0.94168836,0.0012999355516981241,0.2861054,0.97652304,0.6387452,0.8916382,0.0034882725144685066
41,0.44967753,0.990192,0.82346207,0.9420154,0.0012880875558283046,0.28551066,0.97786885,0.6534911,0.89681995,0.003499987798807583
42,0.4457983,0.9902029,0.82391614,0.94227105,0.0012756186927522027,0.29447275,0.9782299,0.6513638,0.8980849,0.003356582095999332
43,0.45629227,0.9903712,0.8292847,0.94256663,0.0012566522406841135,0.28255266,0.9774966,0.6433567,0.8957843,0.0034687317557859356
44,0.45540863,0.99028796,0.8271786,0.94262636,0.0012595683616413347,0.23777343,0.9745878,0.6496377,0.89246106,0.003661979562915258
45,0.46165702,0.9904184,0.82962203,0.94315,0.0012393041388228953,0.30333996,0.9771953,0.65283096,0.8944561,0.003467104602159397
46,0.4619763,0.9903645,0.8309774,0.94334495,0.0012385415181113539,0.2904094,0.97798866,0.63139063,0.89528614,0.0036079933503080936
47,0.4639248,0.9905433,0.83550304,0.9436721,0.0012189726258322725,0.29041842,0.9782558,0.6487172,0.8966653,0.0034857325104834546
48,0.46106997,0.9905573,0.8346818,0.94405884,0.0012137389218044397,0.30128846,0.9782384,0.66347843,0.89959466,0.003274438558383309
49,0.46510968,0.99064535,0.8363101,0.94436365,0.0012044386588741646,0.26483068,0.97454375,0.6514305,0.8915281,0.003574115649163597
