,pred_kld_2,kld_2,ratio_num_2,cid,pred_kld_3,kld_3,ratio_num_3,pred_kld,kld,ratio_num
15,1.0041721796937153,0.9872622586050273,120,17,6.671870557319633,0.5649002114613497,121,6.671870557319633,0.5649002114613497,121
16,1.0290553861002163,0.32722847084538575,69,18,0.6424070241635783,0.10312214193860737,77,0.6424070241635783,0.10312214193860737,77
17,0.20829106948560996,0.186119023404627,76,19,0.5969055796824515,0.06872229521372383,33,0.5969055796824515,0.06872229521372383,33
18,0.15692403267541946,0.15692403267541946,100,21,0.39289967171891843,0.23075497723589772,99,0.39289967171891843,0.23075497723589772,99
19,1.1873512534540305,1.1778259470207049,114,22,2.6443302448472914,1.026892954202857,91,2.6443302448472914,1.026892954202857,91
20,0.3638028608983517,0.22515390104476796,22,23,0.49981663581056546,0.49746600862246937,1,0.49981663581056546,0.49746600862246937,1
21,0.19916322404908232,0.19104629745826524,87,24,0.5250142271494924,0.07268570942180613,39,0.5250142271494924,0.07268570942180613,39
22,0.7718255169510987,0.7699387106463164,88,25,0.21379219204979089,0.16513136468930928,30,0.21379219204979089,0.16513136468930928,30
23,3.2264661103985177,2.824826324650143,56,26,1.409823103500017,1.372847475282668,22,1.409823103500017,1.372847475282668,22
24,0.485312222720481,0.3824561934305412,75,28,0.34518904526542166,0.057669653648815565,74,0.34518904526542166,0.057669653648815565,74
25,0.8059313903461849,0.8059313903461849,100,29,0.7117882220419534,0.3647582361629911,68,0.7117882220419534,0.3647582361629911,68
26,0.40276293779269634,0.39232802803990785,96,30,0.6162246760969993,0.2948732369546102,51,0.6162246760969993,0.2948732369546102,51
27,1.074600074021213,0.6337146923310183,31,31,0.3311988892334785,0.28703988075743536,5,0.3311988892334785,0.28703988075743536,5
28,0.23720776442713917,0.23720776442713917,100,32,0.5549682317000157,0.05327655263473824,100,0.5549682317000157,0.05327655263473824,100
29,0.8036693481064093,0.4202898293357127,74,33,0.6315394725733837,0.07651451381667951,79,0.6315394725733837,0.07651451381667951,79
30,0.8152355706215497,0.7302697842607934,170,34,1.278019074870998,0.519789573940866,129,1.278019074870998,0.519789573940866,129
31,0.8284131508913541,0.6684760688460732,74,35,0.40603180165604646,0.12029031029166526,65,0.40603180165604646,0.12029031029166526,65
32,0.2719585627279107,0.16068132730557366,54,36,0.2917568493035352,0.1545744782581527,11,0.2917568493035352,0.1545744782581527,11
33,1.250255148603558,1.1651373739663988,75,37,0.6294508283332454,0.3444189129473906,52,0.6294508283332454,0.3444189129473906,52
34,0.3751470129068232,0.2996219567043242,165,38,0.37726421209000655,0.06494853441325332,122,0.37726421209000655,0.06494853441325332,122
35,0.6745098156781185,0.6742160244464303,99,39,1.9416610718114766,0.14009187631895814,72,1.9416610718114766,0.14009187631895814,72
36,3.1257734384402163,2.9351831495877776,56,40,2.294428501055704,1.7538877894275953,37,2.294428501055704,1.7538877894275953,37
37,1.091424580836757,1.0296182636053663,70,41,1.2079613600182362,0.6959550559255395,29,1.2079613600182362,0.6959550559255395,29
38,0.20741512826443928,0.1263599346300205,53,44,0.4436637107224886,0.10636925609201439,26,0.4436637107224886,0.10636925609201439,26
39,0.3739533314635587,0.2986614309627322,58,45,0.3306957230449906,0.28198420034410576,10,0.3306957230449906,0.28198420034410576,10
40,0.28603732778709456,0.2859594993429,98,46,0.22189741247234746,0.08914614027172005,37,0.22189741247234746,0.08914614027172005,37
41,0.10196493170572132,0.10196493170572132,100,47,1.2340208357997131,0.10808057415642372,89,1.2340208357997131,0.10808057415642372,89
42,0.126973080487359,0.08854725928882064,63,51,0.14296300350301708,0.14201282641440602,1,0.14296300350301708,0.14201282641440602,1
43,0.277198367132171,0.266336361744447,83,53,0.41868016207590353,0.3463372696422885,48,0.41868016207590353,0.3463372696422885,48
44,0.4539717190426392,0.3098995854760175,22,55,0.23113813963226687,0.23113813963226687,0,0.23113813963226687,0.23113813963226687,0
45,0.37936164668386,0.37566769071772227,99,57,1.5765033510693967,0.09284512294261577,84,1.5765033510693967,0.09284512294261577,84
46,0.22159822785109712,0.12131741105365892,33,58,0.15105309291647218,0.14878287374215965,1,0.15105309291647218,0.14878287374215965,1
47,0.16374396867991536,0.16374396867991536,100,60,2.4200025953751068,0.13443755356163214,100,2.4200025953751068,0.13443755356163214,100
48,0.48152411925851457,0.4809827183355249,99,61,0.5314141816838578,0.45219324916747927,51,0.5314141816838578,0.45219324916747927,51
49,0.23697253573591992,0.23104526516480592,84,62,0.2567363451318646,0.21246221168853113,41,0.2567363451318646,0.21246221168853113,41
50,0.6431619187147869,0.6132556687561832,84,63,0.4698480332540882,0.14324956200274458,64,0.4698480332540882,0.14324956200274458,64
51,1.1227925353010206,1.0734569455310052,97,64,2.199096766038353,0.7193331625051471,100,2.199096766038353,0.7193331625051471,100
52,0.12938145972439674,0.10175027689146347,144,65,0.29724232058817324,0.025371446488379447,62,0.29724232058817324,0.025371446488379447,62
53,0.22977645142449307,0.20993709206150338,81,66,0.8426532731100934,0.1517848717798108,54,0.8426532731100934,0.1517848717798108,54
54,0.29493621503280265,0.2586339627684413,96,67,0.23896453272572538,0.049120437686408565,83,0.23896453272572538,0.049120437686408565,83
55,0.23150500655422118,0.21123747612398597,83,68,0.38092239413164775,0.21456987140659023,39,0.38092239413164775,0.21456987140659023,39
56,0.3638969023154254,0.2892596431610091,63,69,0.34994596582342846,0.20601283855800978,21,0.34994596582342846,0.20601283855800978,21
