epoch,angioma_dice,bg_dice,cyst_dice,hcc_dice,loss,val_angioma_dice,val_bg_dice,val_cyst_dice,val_hcc_dice,val_loss
0,0.07770308,0.9287298,0.32603586,0.80696905,0.007128172466737349,0.3460314,0.91811764,0.4216511,0.8059977,0.007548904680928772
1,0.19370723,0.94594127,0.44359523,0.8354496,0.005871217042312806,0.37266007,0.92916465,0.44104648,0.82533085,0.006877019332140477
2,0.21709557,0.953096,0.48948807,0.8470834,0.0053070313323405815,0.38279587,0.93914664,0.4981126,0.8321856,0.006245774691556422
3,0.23013656,0.9584164,0.51987,0.85610485,0.004914573892693297,0.39416492,0.95569164,0.55358833,0.8590246,0.005833943070914695
4,0.24284633,0.96289134,0.5608836,0.8659795,0.0045343791843839906,0.38688132,0.9466509,0.56518435,0.8445217,0.005685059720717788
5,0.25976065,0.9656425,0.5863413,0.87380064,0.004239705327112297,0.3551016,0.942973,0.58464384,0.8403715,0.005775938973415533
6,0.27037343,0.9685759,0.6105606,0.87869966,0.003986337107610376,0.3785882,0.9533183,0.578298,0.85781753,0.005357233114916105
7,0.279066,0.97028327,0.6268582,0.8852435,0.003768983953534286,0.3897894,0.9506687,0.5956565,0.8557747,0.005284695461562106
8,0.29764697,0.9720789,0.64211684,0.8907114,0.0035650309842566535,0.35152572,0.9576371,0.5774762,0.8686914,0.005319203036958935
9,0.30809844,0.973114,0.65602654,0.89338243,0.0034164914552626837,0.38458714,0.96404916,0.6114632,0.88138044,0.004766411011533568
10,0.32718664,0.9740748,0.66802806,0.8966534,0.003272444826515831,0.34763882,0.94995993,0.593069,0.8571097,0.005407114781063095
11,0.33141318,0.9751024,0.6793305,0.89925796,0.0031312313796973477,0.37049457,0.94655985,0.58258474,0.85174805,0.005667324621006138
12,0.34549308,0.97610986,0.6968559,0.90403235,0.0029880160033796993,0.36712867,0.9545098,0.59312606,0.8669188,0.005247377390447463
13,0.35605484,0.9766306,0.7065106,0.9061989,0.0028932458891477567,0.36604142,0.9417967,0.60748714,0.8412292,0.005771557052057145
14,0.36013785,0.9773192,0.71629345,0.909825,0.0027836979423507225,0.38430905,0.95260876,0.5995504,0.85639495,0.005470579048726698
15,0.36507973,0.9780421,0.7242386,0.9115329,0.00270277947433058,0.34831747,0.94038916,0.5942,0.8391937,0.0061402267248577965
16,0.37581444,0.9787364,0.739391,0.9138155,0.0026105382138349184,0.29310352,0.9616088,0.60733724,0.8750765,0.005469691321198231
17,0.37870488,0.97905856,0.7474677,0.9160488,0.002528857987126361,0.39447528,0.9606537,0.5977284,0.87457764,0.0052744513371157835
18,0.38288698,0.9793983,0.7465027,0.91723204,0.00248421848314209,0.38857406,0.9577682,0.6019821,0.8692605,0.005393438759935284
19,0.3908674,0.98005384,0.7577625,0.9187756,0.002416284559299273,0.40235308,0.9733006,0.63100463,0.8989684,0.004695626902152051
20,0.391772,0.9804684,0.7614715,0.92002475,0.002353508927584997,0.36320254,0.9444812,0.58725446,0.8503182,0.006008137954007786
