epoch,angioma_dice,bg_dice,cyst_dice,hcc_dice,loss,val_angioma_dice,val_bg_dice,val_cyst_dice,val_hcc_dice,val_loss
0,0.091691755,0.96374583,0.4691966,0.8596667,0.004494149633002838,0.093900315,0.9717152,0.58021516,0.894426,0.004491505388807701
1,0.17276014,0.97586393,0.58936584,0.88935125,0.0033137996408202767,0.114732414,0.9738329,0.59795624,0.9078077,0.004679271320009751
2,0.20826069,0.97898173,0.6333982,0.89983916,0.0028858108157324984,0.1804568,0.974578,0.5921624,0.88765395,0.004547027562986937
3,0.23153606,0.9808859,0.664641,0.9062908,0.002630445026145926,0.1697013,0.9798295,0.5956195,0.8868815,0.004229201800006099
4,0.2536587,0.98206186,0.68309855,0.9109986,0.0024540647944463457,0.15157187,0.977141,0.6259944,0.9079375,0.004703575102581741
5,0.26514745,0.9828541,0.6968618,0.9145378,0.002326734222328216,0.18105571,0.98013645,0.6544222,0.9087547,0.004061241432975389
6,0.28148368,0.98359066,0.7117537,0.9183933,0.0022010584890519084,0.19417913,0.97545755,0.61644536,0.9015053,0.0050152159676623625
7,0.29268378,0.9841573,0.71480054,0.92013764,0.0021263214958459685,0.1870538,0.97851306,0.65187246,0.91652316,0.004518270292426582
8,0.30422506,0.98471355,0.7277076,0.9225991,0.0020279565813111234,0.19565232,0.9773789,0.6328271,0.91667444,0.004916596099149166
9,0.31094772,0.9851478,0.7344973,0.92370176,0.001965643109404196,0.25771728,0.98019004,0.647774,0.91899085,0.004089907492452766
10,0.3170131,0.9855706,0.7446436,0.9254902,0.001904820759338297,0.20438284,0.9792015,0.64440835,0.9242495,0.004779573896927391
11,0.323634,0.985942,0.74865025,0.9269231,0.0018492290760649688,0.18626872,0.9788868,0.6249568,0.8979335,0.004994274183623738
12,0.32938948,0.9861602,0.75794,0.9278115,0.0018055404777071393,0.22187854,0.98184144,0.6666244,0.9272373,0.004044465910042881
13,0.33440134,0.9863557,0.7607825,0.9291407,0.0017713652829940802,0.23260577,0.9803472,0.64971757,0.9078272,0.0044101064901884745
14,0.34208062,0.9867268,0.76533943,0.92982405,0.0017199226646215653,0.22570762,0.9822317,0.6636503,0.92207044,0.003998450443798088
15,0.34802788,0.9868964,0.7672285,0.93084544,0.0016868330778220073,0.18858422,0.98366785,0.67268676,0.92713773,0.0042657097303737445
