epoch,angioma_dice,bg_dice,cyst_dice,hcc_dice,loss,val_angioma_dice,val_bg_dice,val_cyst_dice,val_hcc_dice,val_loss
0,0.08648412,0.9461711,0.21544647,0.7807644,0.006487804432754274,0.22038366,0.93043745,0.414092,0.8209642,0.006288833431899548
1,0.15706097,0.9621215,0.36646473,0.8238676,0.005055310040808475,0.2314884,0.9348804,0.4735738,0.8278632,0.005848773419244313
2,0.18744598,0.9694836,0.43837553,0.8462112,0.004339628499265995,0.24650654,0.9068605,0.43668896,0.7916934,0.007039401097112875
3,0.20315354,0.9732949,0.47571358,0.8607036,0.003911392828709285,0.24089429,0.9344983,0.49177948,0.8258784,0.005753447903981922
4,0.21104284,0.9757957,0.514181,0.8727841,0.003574999472483631,0.23893265,0.95029736,0.5315019,0.8596188,0.0047749385193884865
5,0.22802338,0.977695,0.5540009,0.88254696,0.003279803886874022,0.22590527,0.9277392,0.45891073,0.8306885,0.005994305131454511
6,0.24392305,0.9790591,0.5905491,0.8910729,0.0030230463993532967,0.24288756,0.93751746,0.4865025,0.8450984,0.005604871465751019
7,0.25495106,0.9802785,0.614144,0.8972451,0.0028199229344575624,0.23506433,0.9645771,0.5510432,0.8714031,0.0044028171702092025
8,0.27084,0.9812882,0.63851094,0.90204823,0.0026588102422720875,0.23517211,0.89259624,0.45987839,0.754076,0.00790154081744779
9,0.28272754,0.98208016,0.65659857,0.9061295,0.00252274118192242,0.24645174,0.9408848,0.51554835,0.8269788,0.005583687135091934
10,0.29040506,0.9827941,0.66955346,0.9094756,0.002402328240433267,0.23822851,0.95012164,0.544406,0.8532795,0.004867341168512786
11,0.304033,0.9833586,0.68286675,0.9122183,0.0023012788065820897,0.23985142,0.9651998,0.5986638,0.89428383,0.004060427440180272
12,0.31350353,0.98387164,0.6928206,0.91503644,0.0022127151416810693,0.26235813,0.9505893,0.5548513,0.85380733,0.004811860429319112
13,0.31854364,0.98431754,0.70201683,0.91677654,0.0021361946131271143,0.27545798,0.9673165,0.6008463,0.8959776,0.003820401725610473
14,0.33255294,0.98475766,0.713409,0.9192073,0.002060592387931902,0.33047476,0.97485375,0.6381605,0.90837187,0.00337767920636045
15,0.3344082,0.9850114,0.71955484,0.9203444,0.0020049245909630666,0.2960905,0.9654507,0.6062209,0.8820848,0.003942864801042321
16,0.3443994,0.9854077,0.72952163,0.9219789,0.0019439103392737845,0.29653797,0.95725113,0.57291746,0.86666757,0.00454236874461027
17,0.34787372,0.98561823,0.7356672,0.9233735,0.0018988107222339182,0.32975596,0.9696092,0.5911875,0.896755,0.0038251814857204933
18,0.35542363,0.98588413,0.73992187,0.9242498,0.001846545001958103,0.30355683,0.9476256,0.58928144,0.8431954,0.00478972039795113
19,0.35721883,0.9861751,0.74325126,0.9256739,0.0018097929355023784,0.31720832,0.96251285,0.62426794,0.87430894,0.0040731314025623236
20,0.3664124,0.98641104,0.74750865,0.9266557,0.001770111983526886,0.30052704,0.9579036,0.58286685,0.8651868,0.004429130211141647
21,0.36964592,0.98668826,0.75715137,0.9277804,0.0017233614429920715,0.32384682,0.9457646,0.5501971,0.8359819,0.005120826090324523
22,0.3769668,0.98680013,0.75837,0.928688,0.0017035365719908608,0.2917412,0.9554281,0.6024197,0.8626966,0.004442343068780916
23,0.38120443,0.98695374,0.76512915,0.92922264,0.0016659441730653738,0.34061468,0.9719628,0.63725,0.90160984,0.003460588625503557
24,0.38307384,0.98710227,0.77315587,0.93031687,0.001636869631465388,0.34005037,0.9740425,0.6200542,0.9053438,0.0034880446144502216
25,0.3857715,0.9873578,0.776429,0.9312401,0.0016033725672210785,0.3256685,0.9667733,0.6179168,0.88156736,0.004026950291437587
26,0.39619926,0.98745745,0.77195966,0.9315766,0.0015844166882900395,0.3439218,0.97338945,0.6327999,0.9002495,0.0036405519092620937
27,0.3942495,0.9877002,0.77707344,0.9324697,0.0015565572484850638,0.35256612,0.9765349,0.64670545,0.9095662,0.003361294100376606
28,0.39371964,0.9877197,0.77774626,0.932717,0.0015399488687124795,0.34157947,0.9748534,0.6564915,0.90730876,0.003315009668202899
29,0.40273538,0.98787457,0.78352153,0.9335839,0.0015175856008690604,0.3273462,0.9685643,0.62592494,0.8922892,0.0036242822076095953
30,0.4068512,0.9879964,0.7843743,0.93429136,0.001493919551049598,0.33985826,0.976254,0.65785205,0.9053041,0.003434298848549492
31,0.40691295,0.988145,0.7891935,0.9350085,0.001466522962636311,0.31191087,0.9667162,0.64420646,0.8843262,0.0038140611719235927
