epoch,angioma_dice,bg_dice,cyst_dice,hcc_dice,loss,val_angioma_dice,val_bg_dice,val_cyst_dice,val_hcc_dice,val_loss
0,0.10646121,0.9477089,0.33193713,0.8073831,0.00596663469086698,0.073174246,0.9627323,0.48766476,0.86960447,0.0052704621406921524
1,0.025384812,0.9679503,0.4883405,0.8661126,0.0042970982997954646,0.026855962,0.9645138,0.51368177,0.85107154,0.005620261566241664
2,0.09834168,0.97468126,0.561369,0.88333046,0.003599741011010887,0.057430215,0.96659636,0.55777705,0.86975956,0.00545925006163184
