epoch,angioma_dice,bg_dice,cyst_dice,hcc_dice,loss,val_angioma_dice,val_bg_dice,val_cyst_dice,val_hcc_dice,val_loss
0,0.057811864,0.929007,0.31660414,0.805532,0.0072458311911893945,0.2531076,0.9105978,0.40257898,0.7963393,0.00809591382055479
1,0.17659433,0.9432061,0.43130392,0.8301893,0.006038880285150633,0.36477864,0.9288931,0.4548673,0.8128294,0.007143066330507114
2,0.2081194,0.95052874,0.4702308,0.84194624,0.005509655149890638,0.3687693,0.9193716,0.46237665,0.7947868,0.007283418054957393
3,0.23102213,0.9565566,0.50313383,0.85108733,0.005062941605063958,0.3657225,0.9200257,0.47726405,0.8009258,0.007165414060903552
4,0.24847604,0.9608884,0.5360695,0.8597775,0.004719290034356121,0.33353353,0.91877204,0.4843693,0.79018694,0.007277652826417778
5,0.26742125,0.964576,0.5632225,0.86783224,0.004378525607114412,0.24651091,0.9345819,0.5251759,0.8179511,0.006423543714991792
6,0.26928428,0.9674071,0.5913977,0.87506914,0.004099900674201644,0.3175922,0.9584926,0.5579013,0.85622686,0.00556346715776512
7,0.28954384,0.9691227,0.61294127,0.8809222,0.0038806104545393095,0.23149073,0.9081103,0.5119799,0.78744096,0.007731688642842915
8,0.30586958,0.97117734,0.63983953,0.88607186,0.0036483918244953235,0.36235324,0.96519476,0.5778936,0.8688304,0.005089584012636607
9,0.3254723,0.9721697,0.65039563,0.8907204,0.0034883474695866835,0.36423492,0.9506289,0.52801126,0.84266216,0.005869719187207868
10,0.33401728,0.973734,0.6617393,0.8945004,0.0033006569123343993,0.3697298,0.9596358,0.5790698,0.8693172,0.00512192517660502
11,0.33890754,0.97485,0.68648505,0.89907336,0.0031337952225729535,0.30898705,0.9549045,0.5647553,0.8614176,0.005552535664165411
12,0.3454658,0.9757647,0.70159006,0.9026714,0.002996160611234652,0.37711713,0.95307493,0.56333184,0.85750985,0.005471117749352586
13,0.34919378,0.97667277,0.7093482,0.9060124,0.002873568605594295,0.4039599,0.952838,0.57987124,0.854548,0.00549401671541373
14,0.36048117,0.9772615,0.72543025,0.90934825,0.0027689840617347,0.41200668,0.9626889,0.60343236,0.8729401,0.005011922847773965
15,0.3669089,0.97802204,0.731417,0.91255677,0.002666247031728402,0.40612012,0.9615748,0.6012042,0.868726,0.005144692433615959
16,0.37540254,0.97862166,0.74158585,0.915091,0.002585122987014602,0.41675532,0.9653637,0.59719855,0.8786335,0.004872941676098733
17,0.38651994,0.97899234,0.7521221,0.9164926,0.002515318526852573,0.39119098,0.95380145,0.57596,0.86105436,0.005418552412673558
18,0.38177848,0.97956705,0.7512634,0.91775554,0.0024545326228383375,0.41670364,0.964271,0.59886223,0.88002014,0.004875104996516576
19,0.39623946,0.97985435,0.76032,0.91985536,0.0023896044066819486,0.41443563,0.96501845,0.590118,0.88160276,0.005036476864121539
20,0.39218614,0.980355,0.76746273,0.9210453,0.0023330288197327765,0.4188034,0.9693163,0.6293102,0.8864704,0.004779246978624992
21,0.39958596,0.98054236,0.76667035,0.9218503,0.002302817793792929,0.41924903,0.9679442,0.5999218,0.8831102,0.004826607120065446
22,0.41183805,0.9811005,0.77519107,0.92386186,0.0022275127117378684,0.41768426,0.95545566,0.57646537,0.8654648,0.005535995632658603
