epoch,angioma_dice,bg_dice,cyst_dice,hcc_dice,loss,val_angioma_dice,val_bg_dice,val_cyst_dice,val_hcc_dice,val_loss
0,0.1901386,0.9270406,0.30669698,0.799105,0.007565298733542071,0.28055802,0.9020603,0.4233085,0.785993,0.007605742828986513
1,0.24791476,0.94438845,0.42003426,0.8291141,0.006267314241073148,0.2958821,0.907039,0.4622479,0.79584706,0.007270977649068412
2,0.26106215,0.952043,0.45571104,0.84248334,0.005739194957167497,0.26767343,0.8727793,0.40847135,0.76452875,0.008595490558280227
3,0.272104,0.9592155,0.4960288,0.85504496,0.005209888531570374,0.30039206,0.91077507,0.45351535,0.80796593,0.006983755960172197
4,0.27787444,0.96353847,0.5252628,0.864206,0.00483577346929479,0.26733485,0.89796,0.4761389,0.7749265,0.007659442937009263
5,0.29095018,0.9664838,0.5459033,0.8718756,0.004550796555058726,0.3063956,0.9364351,0.5139556,0.8155223,0.006607301516906778
6,0.30147475,0.9692965,0.5742573,0.8791747,0.004272014974312219,0.3123491,0.9497452,0.53092015,0.8534681,0.0052598957917695255
7,0.3159285,0.9713885,0.6050168,0.8866556,0.004008611965599299,0.3060641,0.940764,0.51479685,0.84286374,0.005596801529817747
8,0.3296851,0.97231,0.62218565,0.8908967,0.003834348625825695,0.2900181,0.9463692,0.5646766,0.8368681,0.005938053237585626
9,0.35059944,0.9736112,0.6357446,0.8952307,0.0036475409775677614,0.28238842,0.93652874,0.527944,0.834576,0.0057766670769526605
10,0.36064127,0.9747338,0.65868765,0.8977114,0.0034876982165045643,0.27808288,0.9380343,0.5286151,0.843215,0.005770733393757525
11,0.38546818,0.9756236,0.6693787,0.901297,0.003320847158397419,0.2524647,0.93335366,0.49423417,0.8200424,0.006448353301854275
12,0.3894877,0.9764884,0.6841501,0.9038981,0.0031911976932093087,0.26413828,0.94570327,0.5499291,0.8507069,0.005360849309121071
13,0.3975877,0.97717154,0.6997235,0.9058995,0.0030805142382788046,0.26771918,0.955868,0.57077456,0.8635185,0.004905631466959093
14,0.41171774,0.9778899,0.7134835,0.90888923,0.0029549674327624055,0.27993637,0.94487965,0.580907,0.84898716,0.005180941001333216
15,0.42542806,0.9783883,0.71872455,0.91055584,0.002879150250453616,0.27736756,0.9531243,0.58343714,0.8658097,0.004822847767710388
16,0.42639416,0.9789257,0.7289053,0.9129851,0.0027778852389581904,0.29392967,0.9652658,0.5872335,0.8744457,0.00457724895514855
17,0.43130866,0.97926223,0.7386862,0.914624,0.0027039987343779348,0.2727773,0.9488261,0.57075137,0.8607837,0.005115294713651345
18,0.43352675,0.9796953,0.740815,0.9170082,0.00263270508135469,0.23902154,0.9514317,0.5836859,0.8583831,0.00503217756493103
19,0.43897995,0.9804078,0.7482068,0.91821945,0.0025562434764308506,0.25072756,0.9503026,0.6044892,0.8613906,0.0049727574632017855
20,0.44949782,0.9807685,0.76555085,0.91911006,0.002491813373731594,0.29927516,0.9650874,0.6028035,0.8770015,0.00439150396912794
21,0.45496696,0.9810951,0.76379263,0.92057,0.0024265978147363877,0.23321949,0.9408639,0.5413936,0.84784144,0.005651688798536491
22,0.45537868,0.98137844,0.76897824,0.9215899,0.002399731954317666,0.2366646,0.9549792,0.6240957,0.869458,0.004618776925355395
