epoch,angioma_dice,bg_dice,cyst_dice,hcc_dice,loss,val_angioma_dice,val_bg_dice,val_cyst_dice,val_hcc_dice,val_loss
0,0.09187647,0.94668436,0.297808,0.8138853,0.005978250498183552,0.25743034,0.918968,0.36960018,0.8008115,0.007066758318577236
1,0.1147966,0.96224517,0.4440748,0.847377,0.004666822326934082,0.26981208,0.9378845,0.50859934,0.7931032,0.006080024249260265
2,0.15857872,0.96983683,0.51482064,0.86583954,0.00395660991601136,0.30236033,0.9598673,0.5660977,0.8403243,0.004819536671586302
3,0.19087394,0.97409153,0.5539726,0.8768323,0.0035218964141028914,0.27413955,0.95024717,0.55561703,0.8144917,0.005310069052063145
4,0.21850426,0.9767665,0.5828341,0.88643986,0.003215648870034908,0.3027213,0.95528233,0.5520568,0.8362258,0.004806614811121288
5,0.23859891,0.9787142,0.6097116,0.89239264,0.002971738749869187,0.27564797,0.96034527,0.5529523,0.83922064,0.004856833241869923
6,0.25796792,0.9801832,0.6331794,0.8971559,0.0027551681334580685,0.32799986,0.9713328,0.6129909,0.86633885,0.00408465037787339
7,0.27050164,0.9815489,0.6499875,0.90281326,0.0025667356956621374,0.3115959,0.9723068,0.5970913,0.8730163,0.004132621568226761
8,0.28625402,0.9824113,0.6690669,0.90783924,0.0024137059774173787,0.31725985,0.95936286,0.54762155,0.8478994,0.004770810753445134
9,0.29484162,0.9831828,0.68245405,0.9107344,0.002286083603230602,0.3057571,0.9531122,0.58658403,0.82375395,0.00509766386892438
10,0.30341855,0.98381066,0.6985482,0.9143978,0.0021729865181676763,0.3356743,0.9698525,0.58632976,0.8646993,0.004312928382333926
11,0.3129743,0.9844644,0.71418715,0.91719824,0.002074410710913284,0.33400118,0.974441,0.60366046,0.87580246,0.004222202559108284
12,0.31800574,0.98481345,0.7176247,0.91923624,0.002009516638252222,0.3368686,0.9645061,0.5914678,0.8554919,0.004542702923854847
13,0.32614377,0.98530394,0.7272062,0.9222768,0.00193004825689685,0.34402296,0.9699394,0.58590966,0.8629763,0.004400187461454611
14,0.33033115,0.9857478,0.74052644,0.9237353,0.0018609192790025942,0.35647961,0.97746456,0.6066846,0.881641,0.004138941064955491
15,0.3364001,0.98594785,0.73904604,0.9252884,0.0018219979920135049,0.3203254,0.9492655,0.50843346,0.8372049,0.005468735027276535
16,0.34007218,0.98626876,0.753403,0.92686146,0.0017722823814863252,0.34382656,0.973929,0.5959443,0.8758574,0.004227451924026328
17,0.34356552,0.9865985,0.755576,0.9280342,0.0017191929157684698,0.3390458,0.96851164,0.56573194,0.8578935,0.004805411736399393
18,0.35430273,0.9867787,0.7571668,0.92916787,0.0016890693476886611,0.3440867,0.97040933,0.59534556,0.8677554,0.004373700348668318
19,0.35477433,0.9870612,0.76383144,0.93086636,0.0016412766449799268,0.34602863,0.9683575,0.58270466,0.8613639,0.004459674500262006
20,0.35837486,0.987229,0.76782423,0.9312568,0.0016191660239846563,0.35732317,0.97209823,0.5580158,0.8618601,0.004787297296509433
21,0.3629622,0.9874109,0.7731233,0.93218905,0.0015840825635530366,0.35009623,0.9678234,0.5806316,0.8613279,0.004578328614974697
22,0.36497173,0.9876146,0.7757406,0.9334026,0.0015547471535581883,0.35731626,0.97459066,0.6043939,0.8768958,0.00428540337519127
23,0.36510372,0.9876966,0.7786976,0.93400264,0.0015315357361957204,0.3550572,0.97252285,0.58753324,0.8716613,0.004500015891604198
24,0.37610716,0.9879014,0.783214,0.93486446,0.001504663382276622,0.33981797,0.97198904,0.5686816,0.8748656,0.004593202918533448
25,0.37621552,0.9880356,0.7850629,0.93527025,0.0014830698538671478,0.3554524,0.9736006,0.59484136,0.8739077,0.004443825388993577
26,0.38727364,0.988221,0.7914547,0.936155,0.0014511469868215023,0.35471895,0.9747913,0.5848917,0.8861284,0.004358404889334343
27,0.38105866,0.98828334,0.78852785,0.9367802,0.0014341976627195619,0.36482543,0.97731656,0.61861503,0.88177073,0.004174874991421417
28,0.38904703,0.9884571,0.79260343,0.9376031,0.001415013322118095,0.34883472,0.96880555,0.562227,0.8718958,0.004679966508006789
29,0.3893204,0.98850656,0.7923325,0.9380108,0.00139517595628617,0.36123875,0.9783285,0.6345647,0.886634,0.004068602386351417
30,0.3968475,0.9886545,0.79826087,0.93824303,0.0013775852239706191,0.36518905,0.9802793,0.62435603,0.889355,0.004101497738859342
31,0.40043673,0.98875415,0.8011486,0.9389685,0.0013606999515137083,0.35529733,0.97524273,0.5756863,0.87792784,0.004609787994817576
32,0.40008262,0.9887655,0.8032578,0.9391739,0.001353603908357301,0.35708824,0.9796257,0.6289979,0.89422077,0.004159946085548129
33,0.40015587,0.988978,0.80944365,0.9397678,0.001329462736246047,0.3609486,0.9796126,0.62259096,0.88990647,0.004094229149245148
34,0.40429068,0.9890558,0.80829936,0.9403673,0.0013114528865898847,0.35508648,0.9747533,0.6304244,0.8801293,0.00418096264373578
35,0.40398738,0.98910534,0.80883676,0.9406829,0.0013017336524351309,0.36099446,0.9785059,0.6159663,0.88774186,0.004171972254992799
36,0.40969673,0.98909616,0.8154294,0.9409833,0.0012903846192623874,0.36478528,0.9789865,0.59736073,0.88843197,0.004345943216673016
37,0.4137974,0.98924845,0.81347346,0.94118637,0.001277211238956476,0.3630844,0.978529,0.62361366,0.8899753,0.00408990937118655
38,0.4120806,0.989328,0.81316507,0.9417953,0.0012603225364490223,0.3552435,0.97850037,0.6239453,0.88555247,0.004295091851598707
39,0.413405,0.98938584,0.8166284,0.9420329,0.0012553950832222827,0.3549857,0.98025626,0.6172681,0.8929837,0.004257020205731131
40,0.42515767,0.9895057,0.82074267,0.9425863,0.001238159221221783,0.36512354,0.9798296,0.621686,0.8923609,0.004211281903408626
41,0.41547766,0.98950005,0.81668293,0.9429293,0.0012304753006468962,0.36352542,0.9808482,0.6266491,0.89469355,0.004096345341871615
42,0.42161113,0.98958856,0.8228875,0.9430292,0.0012195151232189205,0.36098015,0.9802882,0.62966853,0.88835293,0.00422543874005037
43,0.42542914,0.9896688,0.82192963,0.9434785,0.0012064336904995382,0.3575475,0.9779858,0.6112634,0.8888248,0.004341960666967322
44,0.42950594,0.9896678,0.8225533,0.9435327,0.0012044002921622237,0.35570037,0.9801085,0.6171325,0.8954206,0.00433011448078927
45,0.42904744,0.98976785,0.8251586,0.9440341,0.001188391001856325,0.36138365,0.9816748,0.61301523,0.89491284,0.004529910623270652
46,0.4336775,0.989829,0.82459426,0.94398427,0.0011790997694702352,0.36069155,0.9813879,0.63035744,0.8944918,0.004214110276868407
47,0.44180107,0.9898692,0.8266083,0.9442559,0.0011706299173098924,0.3544028,0.97880644,0.6224328,0.89086574,0.00439432698093499
48,0.43470013,0.98987097,0.82530737,0.94458634,0.0011669680916298621,0.35968992,0.98237425,0.6329525,0.8997392,0.004313077649996969
49,0.43440142,0.98994684,0.8267247,0.9446307,0.0011590069604319067,0.3522593,0.9778226,0.59278095,0.88642013,0.00461901039928273
