epoch,angioma_dice,bg_dice,cyst_dice,hcc_dice,loss,val_angioma_dice,val_bg_dice,val_cyst_dice,val_hcc_dice,val_loss
0,0.10236701,0.94437444,0.28879687,0.801582,0.0063307065947003725,0.090444595,0.930648,0.42167944,0.8120998,0.0058918725437565435
1,0.16699667,0.9613305,0.4518152,0.8411545,0.004809338280489798,0.12687983,0.9400516,0.51499337,0.8118022,0.005362693602713795
2,0.19586085,0.96933645,0.5148791,0.8625188,0.004088082497259302,0.16427213,0.9296109,0.54341036,0.78835154,0.005791860651652524
3,0.22608119,0.9738465,0.54569596,0.8737926,0.003638366474017639,0.19530393,0.9461816,0.5762596,0.8213988,0.00493662652445851
4,0.2474468,0.9763559,0.577425,0.8814837,0.0033424759173608137,0.21362068,0.9544008,0.6022969,0.8411795,0.004407017103418098
5,0.26797324,0.9785251,0.6051788,0.88968956,0.0030670389445909404,0.2408876,0.95683384,0.6335999,0.843681,0.0041323274793855945
6,0.28274718,0.9798701,0.6241786,0.8956668,0.0028685981345477423,0.26845676,0.9711872,0.636794,0.8848725,0.0034023277215915744
7,0.2981252,0.981057,0.6460418,0.9001603,0.0026926500185817763,0.2503123,0.94088066,0.64450955,0.81486946,0.004765713087695456
8,0.3054116,0.98198265,0.6597738,0.9048739,0.0025515255772171172,0.2737929,0.96875405,0.66302013,0.8826915,0.0033555863184539965
9,0.31583104,0.98291594,0.6757276,0.9090029,0.002416462610705564,0.2939049,0.9645431,0.66998374,0.8654635,0.0035913169696155825
10,0.32357803,0.98356587,0.69045156,0.9123075,0.0023006602930311835,0.29864535,0.9742901,0.6858689,0.89241964,0.0030095497968413362
11,0.33115327,0.98430085,0.70366824,0.9151192,0.002200812951754062,0.2721966,0.9673544,0.696192,0.87856174,0.0032896171284532735
12,0.3409444,0.9847508,0.7135479,0.9177284,0.0021164280256507433,0.30021614,0.97304267,0.71633196,0.8935151,0.0028884731548468705
13,0.34522876,0.98520064,0.7220432,0.91978264,0.0020417290504817502,0.30797565,0.9721836,0.69870883,0.8950874,0.0029445862169200704
14,0.35020363,0.98547506,0.7300381,0.9215163,0.0019892481291744896,0.29769117,0.9741719,0.72650003,0.89690906,0.0028380931394720397
15,0.3559993,0.98587966,0.7303479,0.9229005,0.0019384595784319178,0.29903024,0.971732,0.72123045,0.8921986,0.002931554162851642
16,0.35502103,0.98624605,0.74079454,0.924567,0.001877673644732157,0.29437217,0.96963835,0.70069885,0.8820335,0.003233114625486173
17,0.3695067,0.986627,0.7474752,0.9260811,0.0018185139440340323,0.30599448,0.97339636,0.72176903,0.89299977,0.002956501795847462
18,0.3698605,0.98684174,0.75166076,0.92715347,0.001783965404894483,0.30098584,0.973903,0.7163518,0.8934681,0.0030106158770050752
19,0.3723519,0.98706865,0.75647765,0.9280255,0.0017489904192018895,0.30793753,0.9729103,0.73101014,0.89585096,0.0028607176782301947
20,0.3771572,0.9873437,0.76495475,0.9295603,0.0017001681349760748,0.32102984,0.9789432,0.7399245,0.90990835,0.002638050234405775
21,0.38699314,0.98753077,0.7673862,0.9304706,0.0016648347850012212,0.2446249,0.9626178,0.7346493,0.8695081,0.003433150496549346
22,0.39014485,0.98771846,0.7701311,0.9311602,0.0016335600026724994,0.30090973,0.9773359,0.7503667,0.9082552,0.0026607272888532815
23,0.39587083,0.9879257,0.77484655,0.93226236,0.001607711712364383,0.30717742,0.97605556,0.7349193,0.9066901,0.0027154232957251057
24,0.39692935,0.9880034,0.77678573,0.93314916,0.00157954371202657,0.3171116,0.9789374,0.7520778,0.9123812,0.002501591509547951
25,0.39976704,0.98818195,0.7829396,0.9334047,0.001556895683628126,0.31345594,0.9792516,0.7576951,0.9128469,0.0024917070650866636
